1,91.818,2,0
101,94.44557143,7,0
201,93.486,7,0
301,93.06275,8,1
401,93.25,8,1
501,88.25675,8,1
601,87.785375,8,1
701,85.093625,8,1
801,81.79375,8,1
901,84.33225,8,1
1001,86.920875,8,1
1101,88.608625,8,1
1201,88.087625,8,1
1301,81.497375,8,1
1401,87.8495,8,1
1501,86.806125,8,1
1601,86.096875,8,1
1701,83.85025,8,1
1801,86.55575,8,1
1901,89.644625,8,1
2001,87.282125,8,1
2101,87.281375,8,1
2201,86.71675,8,1
2301,85.291625,8,1
2401,85.31625,4,0
2501,87.971875,8,1
2601,88.889,8,1
2701,90.4005,8,1
2801,86.58325,8,1
2901,86.131,5,0
3001,86.9306,5,0
3101,82.66,6,0
3201,84.43175,8,1
3301,82.5,8,1
3401,86,8,1
3501,78.527375,8,1
3601,88.4764,5,0
3701,91.57825,8,1
3801,83.125,8,1
3901,85.375,8,1
4001,84.51,8,1
4101,83.243625,8,1
4201,86.62775,8,1
4301,83.247125,8,1
4401,86.62957143,7,0
4501,88.18425,8,1
4601,88.642875,8,1
4701,84.083875,8,1
4801,84.523,8,1
4901,84.0955,6,0
5001,NA,0,1
5101,100,1,0
5201,100,1,0
5301,84.01428571,7,0
5401,100,1,0
5501,100,1,0
5601,83.6955,2,0
5701,100,1,0
5801,100,1,0
5901,84.375,3,0
6001,100,1,0
6101,100,1,0
6201,81.40088889,9,0
6301,100,1,0
6401,100,1,0
6501,100,1,0
6601,89.3205,2,0
6701,100,1,0
6801,100,1,0
6901,86.2864,5,0
7001,100,1,0
7101,100,1,0
7201,83.46566667,6,0
7301,82.3725,4,0
7401,100,1,0
7501,100,1,0
7601,83.02766667,3,0
7701,100,1,0
7801,100,1,0
7901,87.66666667,3,0
8001,82.4515,4,0
8101,100,1,0
8201,81.72414286,7,0
8301,87.676,4,0
8401,82.87125,4,0
8501,85.55057143,7,0
8601,100,1,0
8701,100,1,0
8801,79.0515,4,0
8901,86.316,2,0
9001,100,1,0
9101,100,1,0
9201,100,1,0
9301,100,1,0
9401,100,1,0
9501,100,1,0
9601,88.8235,2,0
9701,87.204,3,0
9801,100,1,0
9901,84.78366667,3,0
10001,80.98528571,7,0
10101,82.01777778,9,0
10201,81.0107,10,0
10301,81.88688889,9,0
10401,81.88677778,9,0
10501,85.80614286,7,0
10601,100,1,0
10701,100,1,0
10801,88.9475,2,0
10901,85.35111111,9,0
11001,100,1,0
11101,87.86,3,0
11201,80.91616667,6,0
11301,84.22042857,7,0
11401,100,1,0
11501,78.84728571,7,0
11601,81.2498,5,0
11701,83.60466667,3,0
11801,90.678,2,0
11901,100,1,0
12001,100,1,0
12101,100,1,0
12201,100,1,0
12301,100,1,0
12401,84.20914286,7,0
12501,100,1,0
12601,100,1,0
12701,100,1,0
12801,100,1,0
12901,84.780625,8,0
13001,85.66575,8,1
13101,88,2,0
13201,100,1,0
13301,100,1,0
13401,84.5745,6,0
13501,100,1,0
13601,83.479,6,0
13701,85.32925,8,1
13801,90.073375,8,1
13901,83.73457143,7,0
14001,86.70725,8,1
14101,84.976,8,1
14201,86.2985,8,1
14301,94.604625,8,1
14401,100,1,0
14501,87.98371429,7,0
14601,97.488625,8,1
14701,91.341875,8,1
14801,94.660125,8,1
14901,89.448875,8,1
15001,83.655625,8,1
15101,91.517375,8,1
15201,91.375,8,1
15301,89.5,8,1
15401,85.93875,8,1
15501,85.125,8,1
15601,92.92375,8,1
15701,NA,0,1
15801,87.574,7,0
15901,83.846375,8,1
16001,83.11828571,14,0
16101,87.71633333,9,0
16201,80.19461905,21,0
16301,83.42455556,9,0
16401,77.5611875,16,0
16501,82.44036364,11,0
16601,85.921,8,1
16701,83.803,8,1
16801,100,1,0
16901,85.03477778,9,0
17001,88.282875,8,1
17101,86.928,8,1
17201,85.860625,8,1
17301,85.295875,8,1
17401,80.461625,8,1
17501,84.6695,6,0
17601,100,1,0
17701,100,1,0
17801,NA,0,1
17901,93.8855,8,1
18001,95.559375,8,1
18101,94.36225,8,1
18201,91.545875,8,1
18301,89.484875,8,1
18401,91.928,8,1
18501,84.4820625,16,0
18601,85.71961538,13,0
18701,95.59533333,9,0
18801,93.875,8,1
18901,90.277875,8,1
19001,90.44575,8,1
19101,92.60225,8,1
19201,94.60725,8,1
19301,88.982375,8,1
19401,93.75,8,1
19501,95.43625,8,1
19601,91.757625,8,1
19701,91.75,8,1
19801,86.072,8,1
19901,86.787625,8,1
20001,90.96214286,7,0
20101,91.75,8,1
20201,89.867625,8,1
20301,88.3485,8,1
20401,88.25,8,1
20501,83.888125,8,1
20601,87.75,8,1
20701,89.344375,8,1
20801,86.7845,8,1
20901,83.676,8,1
21001,90.912875,8,1
21101,84.980625,8,1
21201,89.82783333,6,0
21301,100,1,0
21401,100,1,0
21501,100,1,0
21601,NA,0,1
21701,86.73775,8,1
21801,93.251375,8,1
21901,85.2085,8,1
22001,83.829,8,1
22101,82.45185714,7,0
22201,84.46742857,7,0
22301,86.45342857,7,0
22401,83.9285,8,1
22501,86.88042857,7,0
22601,85.1695,8,1
22701,94.1735,8,1
22801,85.884375,8,1
22901,84.7934,5,0
23001,91.02257143,7,0
23101,85.375,8,1
23201,94.25,8,1
23301,84.351,8,1
23401,86.125,8,1
23501,85.736875,8,1
23601,82.22475,8,1
23701,80.82825,8,1
23801,91,8,1
23901,80.375,8,1
24001,83.020875,8,1
24101,96.05766667,3,0
24201,98.375,8,1
24301,97.5,8,1
24401,99.2575,8,1
24501,98.62375,8,1
24601,94.71428571,7,0
24701,86.56066667,3,0
24801,96.317125,8,1
24901,91.462,8,1
25001,84.8535,8,1
25101,88.591,8,1
25201,86.77175,8,1
25301,86.476125,8,1
25401,85.5,8,1
25501,83.11225,8,1
25601,96.245,8,1
25701,95.25,8,1
25801,98.875,8,1
25901,94.107125,8,1
26001,96.875,8,1
26101,92.5,8,1
26201,91.35475,8,1
26301,90.25,8,1
26401,84.673375,8,1
26501,85.594625,8,1
26601,82.099,7,0
26701,89.565,8,1
26801,87.19275,8,1
26901,83.992375,8,1
27001,88.286,8,1
27101,92.71175,8,1
27201,89.4005,8,1
27301,88.8245,8,1
27401,89.74975,8,1
27501,90.943875,8,1
27601,88.167875,8,1
27701,90.59975,8,1
27801,88.683625,8,1
27901,86.568875,8,1
28001,89.336875,8,1
28101,82.348625,8,1
28201,85.976,8,1
28301,85.999875,8,1
28401,83.76828571,7,0
28501,87.883875,8,1
28601,95.1195,8,1
28701,92.071375,8,1
28801,87.850375,8,1
28901,91.43625,8,1
29001,86.1305,8,1
29101,86.09742857,7,0
29201,87.0375,8,1
29301,85.697,8,1
29401,88.071875,8,1
29501,81.523,8,1
29601,88.75,8,1
29701,91.581625,8,1
29801,86.091875,8,1
29901,89.520375,8,1
30001,86.625,8,1
30101,88.495875,8,1
30201,86.72725,8,1
30301,85.04275,8,1
30401,79.46425,8,1
30501,84.492375,8,1
30601,100,1,0
30701,82.89866667,6,0
30801,84.997,6,0
30901,79.75,8,1
31001,82.891375,8,1
31101,82.395875,8,1
31201,85.593625,8,1
31301,89.56,8,1
31401,81.98028571,7,0
31501,88.7245,8,1
31601,85.685,8,1
31701,NA,0,1
31801,100,1,0
31901,87.23466667,6,0
32001,95.8125,8,1
32101,95.625,8,1
32201,93.644125,8,1
32301,86.456625,8,1
32401,81.8015,8,1
32501,82.16885714,7,0
32601,84.88916667,6,0
32701,87.643625,8,1
32801,86.609,8,1
32901,86.695875,8,1
33001,86.567125,8,1
33101,89.919625,8,1
33201,87.351625,8,1
33301,90.50833333,9,0
33401,89,8,1
33501,87.375,8,1
33601,86.338875,8,1
33701,84.590375,8,1
33801,89.758625,8,1
33901,91.199125,8,1
34001,84.25,8,1
34101,89.82075,8,1
34201,85.173375,8,1
34301,88.96175,8,1
34401,86.47925,8,1
34501,82.63825,8,1
34601,85.42857143,7,0
34701,87.5,2,0
34801,82.816375,8,1
34901,89.331625,8,1
35001,84.911625,8,1
35101,84.5,8,1
35201,86.0025,8,1
35301,85.696875,8,1
35401,85.853375,8,1
35501,85.29075,8,1
35601,89.305,8,1
35701,86.35275,8,1
35801,87.956875,8,1
35901,83.230625,8,1
36001,85.125,8,1
36101,87.5395,8,1
36201,84.82525,8,1
36301,90.580875,8,1
36401,87.184625,8,1
36501,100,1,0
36601,90,2,0
36701,100,1,0
36801,100,1,0
36901,85.9981875,16,0
37001,90.942,3,0
37101,89.66666667,3,0
37201,100,1,0
37301,100,1,0
37401,100,1,0
37501,100,1,0
37601,100,1,0
37701,100,1,0
37801,100,1,0
37901,100,1,0
38001,100,1,0
38101,100,1,0
38201,100,1,0
38301,100,1,0
38401,100,1,0
38501,100,1,0
38601,86.04533333,3,0
38701,81.38533333,3,0
38801,100,1,0
38901,83.23975,4,0
39001,87.10575,4,0
39101,87.5,2,0
39201,85.606,3,0
39301,84.4884,5,0
39401,100,1,0
39501,85.0575,2,0
39601,87.097,2,0
39701,100,1,0
39801,100,1,0
39901,91.848,2,0
40001,100,1,0
40101,88.298,2,0
40201,100,1,0
40301,100,1,0
40401,82.07366667,3,0
40501,100,1,0
40601,100,1,0
40701,100,1,0
40801,100,1,0
40901,100,1,0
41001,87.8945,2,0
41101,86.207,2,0
41201,100,1,0
41301,100,1,0
41401,100,1,0
41501,100,1,0
41601,100,1,0
41701,100,1,0
41801,100,1,0
41901,100,1,0
42001,89.2475,2,0
42101,100,1,0
42201,100,1,0
42301,100,1,0
42401,86.9565,2,0
42501,87.952,2,0
42601,90.196,2,0
42701,100,1,0
42801,100,1,0
42901,100,1,0
43001,78.899,6,0
43101,85.92066667,3,0
43201,89.2855,2,0
43301,86.7755,6,0
43401,78.3299,10,0
43501,82.4245,4,0
43601,90.2175,2,0
43701,84.10833333,3,0
43801,86.555,4,0
43901,100,1,0
44001,100,1,0
44101,85.62833333,3,0
44201,90.734,3,0
44301,87.266875,8,1
44401,100,1,0
44501,100,1,0
44601,91.209,2,0
44701,88.079,8,1
44801,85.61114286,7,0
44901,87.08675,8,1
45001,83.777125,8,1
45101,85.0155,8,1
45201,83.034,6,0
45301,84.548,7,0
45401,85.81933333,3,0
45501,84.069625,8,1
45601,80.418125,8,1
45701,85.37942857,7,0
45801,86.862375,8,1
45901,83.75,8,1
46001,89.608375,8,1
46101,87.435625,8,1
46201,80.771,5,0
46301,82.087375,8,1
46401,85.899,8,1
46501,88.40342857,7,0
46601,100,1,0
46701,100,1,0
46801,90.29225,8,1
46901,89.54075,4,0
47001,88.52866667,6,0
47101,84.72916667,6,0
47201,83.861,7,0
47301,83.28985714,7,0
47401,82.93871429,7,0
47501,88.689875,8,1
47601,91.818,2,0
47701,100,1,0
47801,87.71428571,7,0
47901,83.7835,10,0
48001,84.166625,8,1
48101,90.16666667,6,0
48201,83.288,8,1
48301,87.5,8,1
48401,89,4,0
48501,90.946,3,0
48601,88.465,3,0
48701,86.078875,8,1
48801,83.598,4,0
48901,84.63185714,7,0
49001,84.294,6,0
49101,85.146625,8,1
49201,87.879,2,0
49301,85.38485714,7,0
49401,85.0545,8,1
49501,83.59225,4,0
49601,85.533125,8,1
49701,100,1,0
49801,84.96757143,7,0
49901,94.504875,8,1
50001,88.78925,8,1
50101,89.807875,8,1
50201,89.855,2,0
50301,100,1,0
50401,82.1655,8,1
50501,82.59775,8,1
50601,85.8715,8,1
50701,85.81575,8,1
50801,89.31125,8,1
50901,79.0758125,16,0
51001,89.5355,8,1
51101,90.42175,8,1
51201,83.903875,8,1
51301,85.49725,8,1
51401,85.204,8,1
51501,100,1,0
51601,86.9565,2,0
51701,100,1,0
51801,100,1,0
51901,100,1,0
52001,90.8,5,0
52101,100,1,0
52201,100,1,0
52301,100,1,0
52401,100,1,0
52501,100,1,0
52601,100,1,0
52701,87.049,5,0
52801,88.69033333,6,0
52901,100,1,0
53001,NA,0,1
53101,86.854,3,0
53201,91.931375,8,1
53301,99,8,1
53401,93.25,8,1
53501,88.458375,8,1
53601,90.625,8,1
53701,90.711625,8,1
53801,86.875,8,1
53901,92.33525,8,1
54001,90.375,8,1
54101,92.22475,8,1
54201,87.597,8,1
54301,91.200875,8,1
54401,91.22225,8,1
54501,95.5,8,1
54601,92.62775,8,1
54701,93.76325,8,1
54801,92.604625,8,1
54901,93.22725,8,1
55001,90.852,8,1
55101,88.81125,8,1
55201,92.47475,8,1
55301,90.01325,8,1
55401,92.39025,8,1
55501,93.25,8,1
55601,87.302125,8,1
55701,91.77975,8,1
55801,91.75,8,1
55901,88.716,8,1
56001,90.25,8,1
56101,87.133875,8,1
56201,83.59957143,7,0
56301,86.50557143,7,0
56401,83.58525,8,1
56501,88.889,8,1
56601,95.875,8,1
56701,93.858625,8,1
56801,93.472,8,1
56901,90.178625,8,1
57001,87.887125,8,1
57101,91.6965,8,1
57201,85.420125,8,1
57301,90.29775,8,1
57401,87.5435,8,1
57501,87.303625,8,1
57601,90.164125,8,1
57701,90.2195,8,1
57801,86.2235,8,1
57901,89.505125,8,1
58001,89.75,8,1
58101,90.30625,8,1
58201,87.521625,8,1
58301,92.625,8,1
58401,98,8,1
58501,86.981,8,1
58601,84.843375,8,1
58701,84.000875,8,1
58801,84.53257143,7,0
58901,100,1,0
59001,84.35514286,7,0
59101,86.25,4,0
59201,87.09725,8,1
59301,91.275875,8,1
59401,92.80525,8,1
59501,NA,0,1
59601,92.227,8,1
59701,86.61625,4,0
59801,81.79566667,3,0
59901,85.579,8,1
60001,85.45357143,7,0
60101,86.424625,8,1
60201,88.3525,8,1
60301,88.00675,8,1
60401,87.877875,8,1
60501,86.37375,8,1
60601,89.510375,8,1
60701,84.54058333,12,0
60801,91.125,8,1
60901,87.653375,8,1
61001,87.466875,8,1
61101,86.89025,8,1
61201,87.119625,8,1
61301,87.25,8,1
61401,86.428,8,1
61501,89.413375,8,1
61601,87.157875,8,1
61701,86.33525,8,1
61801,89.47575,8,1
61901,94.722,8,1
62001,92.731,8,1
62101,80.625,8,1
62201,87.8155,8,1
62301,80.75,8,1
62401,85.003125,8,1
62501,84.975375,8,1
62601,86.931625,8,1
62701,85.259875,8,1
62801,83.682375,8,1
62901,82.52275,8,1
63001,90.7145,2,0
63101,90,6,0
63201,93.111125,8,1
63301,89.158125,8,1
63401,88.75,8,1
63501,86.300375,8,1
63601,84.78625,8,1
63701,86.7395,8,1
63801,88.524,8,1
63901,90.041625,8,1
64001,85.2985,8,1
64101,89.4305,8,1
64201,79.25775,8,1
64301,83.144,6,0
64401,87.838375,8,1
64501,83.0485,8,1
64601,89.322625,8,1
64701,89.796,2,0
64801,89.806625,8,1
64901,88.939,8,1
65001,86.0365,8,1
65101,83.942,8,1
65201,90.19185714,7,0
65301,85.125,8,1
65401,84.165,8,1
65501,88.67988889,9,0
65601,95.25,8,1
65701,95.4545,2,0
65801,100,1,0
65901,85.3135,6,0
66001,100,1,0
66101,92.0455,2,0
66201,100,1,0
66301,NA,0,1
66401,90.426875,8,1
66501,100,1,0
66601,91.10783333,6,0
66701,94.03685714,7,0
66801,91.976,3,0
66901,93.12025,8,1
67001,88.875,8,1
67101,88.68325,8,1
67201,88.7755,8,1
67301,91.73475,8,1
67401,89.00066667,12,0
67501,86.997125,8,1
67601,87.815875,8,1
67701,88.116875,8,1
67801,86.37483333,6,0
67901,93.827125,8,1
68001,96.830375,8,1
68101,90.92575,8,1
68201,92.888125,8,1
68301,94.625,8,1
68401,93.982125,8,1
68501,90.86275,8,1
68601,91.581625,8,1
68701,97.56025,8,1
68801,95,8,1
68901,89.4135,8,1
69001,89.232125,8,1
69101,91.185625,8,1
69201,92.706625,8,1
69301,89.75,8,1
69401,90.404,8,1
69501,91,8,1
69601,94.699125,8,1
69701,91.111125,8,1
69801,87.795875,8,1
69901,90.25,8,1
70001,85.72975,8,1
70101,91.5,8,1
70201,100,1,0
70301,92,2,0
70401,85.8675,8,1
70501,91.001875,8,1
70601,90.722875,8,1
70701,92.541625,8,1
70801,87.666625,8,1
70901,88.75,8,1
71001,96.0415,8,1
71101,89.030625,8,1
71201,84.901625,8,1
71301,88.917375,8,1
71401,92.656125,8,1
71501,88.83675,8,1
71601,87.875,8,1
71701,88.25,8,1
71801,91.25,8,1
71901,89.72725,8,1
72001,93.625,8,1
72101,88.964,8,1
72201,91.613375,8,1
72301,89.9745,8,1
72401,89.3195,8,1
72501,87.9785,8,1
72601,94.5,8,1
72701,88.63825,8,1
72801,97.966625,8,1
72901,100,1,0
73001,83.49725,8,1
73101,86.19725,8,1
73201,84.875,8,1
73301,87.5995,8,1
73401,86.57142857,7,0
73501,91.12557143,7,0
73601,89.38214286,7,0
73701,90.411,3,0
73801,86.576,8,1
73901,86,8,1
74001,84.606375,8,1
74101,86.10933333,6,0
74201,82.574,8,1
74301,84.3146,5,0
74401,100,1,0
74501,87.42866667,6,0
74601,85.24766667,3,0
74701,85.714,4,0
74801,83.44666667,3,0
74901,100,1,0
75001,100,1,0
75101,100,1,0
75201,84.4678,5,0
75301,100,1,0
75401,100,1,0
75501,100,1,0
75601,80.33871429,7,0
75701,86.5,5,0
75801,100,1,0
75901,100,1,0
76001,100,1,0
76101,100,1,0
76201,100,1,0
76301,100,1,0
76401,100,1,0
76501,100,1,0
76601,84.199,3,0
76701,86.0895,6,0
76801,82.90866667,6,0
76901,85.750125,8,1
77001,80.925875,8,1
77101,78.45185714,7,0
77201,87.566625,8,1
77301,85.773125,8,1
77401,88.961125,8,1
77501,83.35825,8,1
77601,83.71428571,7,0
77701,89.01971429,7,0
77801,81.00975,4,0
77901,87.94425,8,1
78001,82.27675,8,1
78101,82.69325,8,1
78201,80.559,8,1
78301,87.864,3,0
78401,86.2045,8,1
78501,85.93957143,7,0
78601,91.488,3,0
78701,100,1,0
78801,100,1,0
78901,97.00775,8,1
79001,90.125,8,1
79101,87,8,1
79201,84.83075,8,1
79301,86.78475,8,1
79401,88.05875,8,1
79501,88.535875,8,1
79601,86.606375,8,1
79701,83.908,7,0
79801,88.290125,8,1
79901,85.112,8,1
80001,87.11725,8,1
80101,82.94457143,7,0
80201,85.637,8,1
80301,84.165875,8,1
80401,82.750375,8,1
80501,84.22966667,3,0
80601,78.437,8,1
80701,87.40575,8,1
80801,81.95383333,6,0
80901,100,1,0
